player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
234742,Luciano Taccone,M,Argentina,ARG,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal
234743,Stefano Tacconi,M,Italy,ITA,1988,Summer,Seoul,Football,Football Men's Football,No medal
234744,Pilin Tachakittiranan,F,Thailand,THA,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,No medal
234745,Pilin Tachakittiranan,F,Thailand,THA,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Freestyle,No medal
234746,Pilin Tachakittiranan,F,Thailand,THA,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Freestyle,No medal
234747,Pilin Tachakittiranan,F,Thailand,THA,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Freestyle,No medal
234748,Pilin Tachakittiranan,F,Thailand,THA,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Freestyle,No medal
234749,Pilin Tachakittiranan,F,Thailand,THA,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Freestyle,No medal
234750,Petar Tachev,M,Bulgaria,BUL,1960,Summer,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
234751,Petar Tachev,M,Bulgaria,BUL,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
234752,Masako Tachibana,F,Japan,JPN,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,No medal
234753,Masato Tachibana,M,Japan,JPN,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Featherweight,No medal
234754,Miya Tachibana,F,Japan,JPN,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
234755,Miya Tachibana,F,Japan,JPN,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
234756,Miya Tachibana,F,Japan,JPN,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
234757,Miya Tachibana,F,Japan,JPN,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
234758,Miya Tachibana,F,Japan,JPN,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
234759,Masami Tachikawa,F,Japan,JPN,2004,Summer,Athina,Basketball,Basketball Women's Basketball,No medal
234760,Koji Tachiki,M,Japan,JPN,1988,Summer,Seoul,Handball,Handball Men's Handball,No medal
234761,Haruka Tachimoto,F,Japan,JPN,2012,Summer,London,Judo,Judo Women's Middleweight,No medal
234762,Haruka Tachimoto,F,Japan,JPN,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,Gold
234763,Ersin Tacir,M,Turkey,TUR,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,No medal
234764,Robert Tciulet,M,Romania,ROU,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,No medal
234765,Robert Tciulet,M,Romania,ROU,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,No medal
234766,Robert Tciulet,M,Romania,ROU,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,No medal
234767,Robert Tciulet,M,Romania,ROU,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,No medal
234768,Robert Tciulet,M,Romania,ROU,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,No medal
234769,Robert Tciulet,M,Romania,ROU,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Rings,No medal
234770,Robert Tciulet,M,Romania,ROU,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
234771,Joaquin Araya,M,Cuba,CUB,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Team",No medal
234772,Milady Araya,F,Cuba,CUB,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Individual",No medal
234773,Milady Araya,F,Cuba,CUB,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Individual",No medal
234774,Milady Araya,F,Cuba,CUB,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Team",No medal
234775,Per Tckenstrm,M,Sweden,SWE,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",No medal
234776,Florena (ionescu-),F,Romania,ROU,1980,Summer,Moskva,Athletics,Athletics Women's Discus Throw,No medal
234777,Florena (ionescu-),F,Romania,ROU,1984,Summer,Los Angeles,Athletics,Athletics Women's Shot Put,No medal
234778,Florena (ionescu-),F,Romania,ROU,1984,Summer,Los Angeles,Athletics,Athletics Women's Discus Throw,Bronze
234786,Stacey Tadd,F,Great Britain,GBR,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,No medal
234787,Pier Taddei,M,San Marino,SMR,1980,Summer,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal
234788,Pier Taddei,M,San Marino,SMR,1984,Summer,Los Angeles,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
234789,Omero Taddeini,M,Italy,ITA,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Sculpturing, Medals",No medal
234790,Omero Taddeini,M,Italy,ITA,1948,Summer,London,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Plaques",No medal
234791,Gustavo Taddia,M,Italy,ITA,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,No medal
234792,Teseo Taddia,M,Italy,ITA,1948,Summer,London,Athletics,Athletics Men's Hammer Throw,No medal
234793,Teseo Taddia,M,Italy,ITA,1952,Summer,Helsinki,Athletics,Athletics Men's Hammer Throw,No medal
234794,Rafael Palomares,M,Mexico,MEX,1972,Summer,Munich,Athletics,Athletics Men's Marathon,No medal
234795,Kidane Habtesilase,M,Eritrea,ERI,2008,Summer,Beijing,Athletics,"Athletics Men's 5,000 metres",No medal
234796,Kidane Habtesilase,M,Eritrea,ERI,2008,Summer,Beijing,Athletics,"Athletics Men's 10,000 metres",No medal
234797,Mestawat Tadesse,F,Ethiopia,ETH,2004,Summer,Athina,Athletics,"Athletics Women's 1,500 metres",No medal
234798,Mulugetta Tadesse,M,Ethiopia,ETH,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,No medal
234799,Mulugetta Tadesse,M,Ethiopia,ETH,1972,Summer,Munich,Athletics,Athletics Men's 800 metres,No medal
234800,Mulugetta Tadesse,M,Ethiopia,ETH,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
234801,Zersenay Habtesilase,M,Eritrea,ERI,2004,Summer,Athina,Athletics,"Athletics Men's 5,000 metres",No medal
234802,Zersenay Habtesilase,M,Eritrea,ERI,2004,Summer,Athina,Athletics,"Athletics Men's 10,000 metres",Bronze
234803,Zersenay Habtesilase,M,Eritrea,ERI,2008,Summer,Beijing,Athletics,"Athletics Men's 10,000 metres",No medal
234804,Zersenay Habtesilase,M,Eritrea,ERI,2012,Summer,London,Athletics,"Athletics Men's 10,000 metres",No medal
234805,Zersenay Habtesilase,M,Eritrea,ERI,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",No medal
234806,Frederico Tadewald,M,Brazil,BRA,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Eights,No medal
234807,Duan Tadi,M,Serbia,SRB,2008,Summer,Beijing,Football,Football Men's Football,No medal
234808,Milan Tadi,M,Serbia and Montenegro,SCG,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,No medal
234809,Achraf Tadili,M,Canada,CAN,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,No medal
234810,Achraf Tadili,M,Canada,CAN,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,No medal
234811,Noureddine Tadjine,M,Algeria,ALG,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,No medal
234812,Albert Tadros,M,Egypt,EGY,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,No medal
234813,Albert Tadros,M,Egypt,EGY,1948,Summer,London,Basketball,Basketball Men's Basketball,No medal
234814,Albert Tadros,M,Egypt,EGY,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,No medal
234815,Patricia Taea,F,Cook Islands,COK,2012,Summer,London,Athletics,Athletics Women's 100 metres,No medal
234816,Patricia Taea,F,Cook Islands,COK,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,No medal
234817,Taeke Taekema,M,Netherlands,NED,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
234818,Taeke Taekema,M,Netherlands,NED,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,No medal
234819,Oscar Taelman,M,Royal Club Nautique de Gand,BEL,1908,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
234820,Sapsiree Taerattanachai,F,Thailand,THA,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Doubles,No medal
234821,Adnan Al-mntfage,M,Iraq,IRQ,2012,Summer,London,Athletics,Athletics Men's 800 metres,No medal
234822,Alfred Taeuber,M,Australia,AUS,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,No medal
234823,douard Taeymans,M,Belgium,BEL,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
234824,Joyce Tafatatha,F,Malawi,MAW,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,No medal
234825,Klaus-Dieter Tafelmeier,M,West Germany,FRG,1984,Summer,Los Angeles,Athletics,Athletics Men's Javelin Throw,No medal
234826,Klaus-Dieter Tafelmeier,M,West Germany,FRG,1988,Summer,Seoul,Athletics,Athletics Men's Javelin Throw,No medal
234827,Hocine Tafer,M,France,FRA,1976,Summer,Montreal,Boxing,Boxing Men's Light-Heavyweight,No medal
234828,Cludio Taffarel,M,Brazil,BRA,1988,Summer,Seoul,Football,Football Men's Football,Silver
234829,Mrcia Taffarel,F,Brazil,BRA,1996,Summer,Atlanta,Football,Football Women's Football,No medal
234833,Johnnathan Quitral,M,Chile,CHI,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",No medal
234834,Gregory Tafralis,M,United States,USA,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,No medal
234836,Hassan Taftian,M,Iran,IRI,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,No medal
234837,Neculai Aga,M,Romania,ROU,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,Bronze
234838,Neculai Aga,M,Romania,ROU,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Gold
234839,Neculai Aga,M,Romania,ROU,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,No medal
234840,Charlene Tagaloa,F,United States,USA,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,No medal
234841,Yasutoshi Tagami,M,Riccar,JPN,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal
234842,Koki Tagashira,M,Japan,JPN,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Bantamweight,No medal
234843,Michael Tagg,M,Great Britain,GBR,1968,Summer,Mexico City,Athletics,"Athletics Men's 10,000 metres",No medal
234844,William Tagg,M,Great Britain,GBR,1908,Summer,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
234846,Noel Taggart,M,Ireland,IRL,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal
234847,Noel Taggart,M,Ireland,IRL,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
234848,Mehdi Kermani,M,Iran,IRI,2008,Summer,Beijing,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
234849,Mehdi Kermani,M,Iran,IRI,2012,Summer,London,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
234850,Cavid Tayev,M,Azerbaijan,AZE,2004,Summer,Athina,Boxing,Boxing Men's Middleweight,No medal
234851,Roberto Tagle,M,Argentina,ARG,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
234852,Roberto Tagle,M,Argentina,ARG,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
234853,Roberto Tagle,M,Argentina,ARG,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
234854,Roberto Tagle,M,Argentina,ARG,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
234858,Liliana Tagliaferri,F,Italy,ITA,1948,Summer,London,Athletics,Athletics Women's 100 metres,No medal
234859,Liliana Tagliaferri,F,Italy,ITA,1948,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
234860,Liliana Tagliaferri,F,Italy,ITA,1952,Summer,Helsinki,Athletics,Athletics Women's 100 metres,No medal
234861,Liliana Tagliaferri,F,Italy,ITA,1952,Summer,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
234863,Sergio Tagliapietra,M,Italy,ITA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,No medal
234864,Sergio Tagliapietra,M,Italy,ITA,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,No medal
234865,Matteo Tagliariol,M,Italy,ITA,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Individual",Gold
234866,Matteo Tagliariol,M,Italy,ITA,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Bronze
234867,Claudio Taglienti,M,Italy,ITA,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,No medal
234868,Carlotta Tagnin,F,Italy,ITA,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,No medal
234869,Kenichi Tago,M,Japan,JPN,2012,Summer,London,Badminton,Badminton Men's Singles,No medal
234885,Katsutoshi Taguchi,M,Japan,JPN,1984,Summer,Los Angeles,Handball,Handball Men's Handball,No medal
234886,Masaharu Taguchi,M,Japan,JPN,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,No medal
234887,Masaharu Taguchi,M,Japan,JPN,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
234888,Nobutaka Taguchi,M,Japan,JPN,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Breaststroke,No medal
234889,Nobutaka Taguchi,M,Japan,JPN,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Breaststroke,No medal
234890,Nobutaka Taguchi,M,Japan,JPN,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
234891,Nobutaka Taguchi,M,Japan,JPN,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Breaststroke,Gold
234892,Nobutaka Taguchi,M,Japan,JPN,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Breaststroke,Bronze
234893,Nobutaka Taguchi,M,Japan,JPN,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
234894,Nobutaka Taguchi,M,Japan,JPN,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Breaststroke,No medal
234895,Nobutaka Taguchi,M,Japan,JPN,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Breaststroke,No medal
234896,Nobutaka Taguchi,M,Japan,JPN,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
234897,Shogo Taguchi,M,Japan,JPN,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
234898,So Taguchi,M,Japan,JPN,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,No medal
234899,Takashi Taguchi,M,Japan,JPN,1988,Summer,Seoul,Handball,Handball Men's Handball,No medal
234900,Yuri Taguti,M,Brazil,BRA,1996,Summer,Atlanta,Sailing,Sailing Men's Windsurfer,No medal
234905,Kamel Taha,M,Egypt,EGY,1920,Summer,Antwerpen,Football,Football Men's Football,No medal
234906,Kamel Taha,M,Egypt,EGY,1924,Summer,Paris,Football,Football Men's Football,No medal
234907,Khalil Taha,M,Lebanon,LIB,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
234908,Moustafa Taha,M,Egypt,EGY,1936,Summer,Berlin,Football,Football Men's Football,No medal
234909,Razan Taha,F,Jordan,JOR,2008,Summer,Beijing,Swimming,Swimming Women's 50 metres Freestyle,No medal
234910,Rima Farid,F,Jordan,JOR,2012,Summer,London,Athletics,Athletics Women's 100 metres,No medal
234911,Safi Taha,M,Lebanon,LIB,1948,Summer,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
234912,Safi Taha,M,Lebanon,LIB,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
234913,Emma Tahapari,F,Indonesia,INA,1984,Summer,Los Angeles,Athletics,Athletics Women's 200 metres,No medal
234914,Emma Tahapari,F,Indonesia,INA,1984,Summer,Los Angeles,Athletics,Athletics Women's 400 metres,No medal
234915,Alaoui Taher,M,Djibouti,DJI,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,No medal
234916,Tareq Taher,M,Bahrain,BRN,2008,Summer,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
234917,Leopoldo Tahier,M,Argentina,ARG,1932,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,No medal
234918,Leopoldo Tahier,M,Argentina,ARG,1932,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
234919,Abdel Tahir,M,Morocco,MAR,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
234920,Abdel Tahir,M,Morocco,MAR,1988,Summer,Seoul,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
234921,Murat Tahir,M,Turkey,TUR,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,No medal
234922,Murat Tahir,M,Turkey,TUR,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,No medal
234923,Serhiy Tahirov,M,Ukraine,UKR,2012,Summer,London,Weightlifting,Weightlifting Men's Heavyweight,No medal
234924,Emil Tahirovi,M,Slovenia,SLO,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,No medal
234925,Emil Tahirovi,M,Slovenia,SLO,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Breaststroke,No medal
234926,Emil Tahirovi,M,Slovenia,SLO,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
234927,Hassan Tahmasebi,M,Iran,IRI,2008,Summer,Beijing,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
234928,Hassan Tahmasebi,M,Azerbaijan,AZE,2012,Summer,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
234929,Hassan Tahmasebi,M,Azerbaijan,AZE,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
234938,Tamer Tahoun,M,Egypt,EGY,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Individual",No medal
234939,Tamer Tahoun,M,Egypt,EGY,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Individual",No medal
234940,Tamer Tahoun,M,Egypt,EGY,2004,Summer,Athina,Fencing,"Fencing Men's Foil, Team",No medal
234941,Bouabdellah Tahri,M,France,FRA,2000,Summer,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
234942,Bouabdellah Tahri,M,France,FRA,2004,Summer,Athina,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
234943,Bouabdellah Tahri,M,France,FRA,2008,Summer,Beijing,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
234944,Roger Compte,M,Spain,ESP,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,No medal
234945,Keijo Tahvanainen,M,Finland,FIN,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
234946,Keijo Tahvanainen,M,Finland,FIN,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
234947,Tai Hai,M,Malaysia,MAS,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,No medal
234948,Tai Chao-chih,M,Chinese Taipei,TPE,1964,Summer,Tokyo,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
234949,Tai Chao-chih,M,Chinese Taipei,TPE,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",No medal
234950,Tai Tzu-ying,F,Chinese Taipei,TPE,2012,Summer,London,Badminton,Badminton Women's Singles,No medal
234951,Tai Tzu-ying,F,Chinese Taipei,TPE,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,No medal
234952,Nur Taibi,F,Malaysia,MAS,2012,Summer,London,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
234953,Mohamed Al-taieb,M,Tunisia,TUN,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,No medal
234954,Albert Taillandier,M,France,FRA,1900,Summer,Paris,Cycling,Cycling Men's Sprint,Gold
234955,Maurice Taillandier,M,France,FRA,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",No medal
234956,Maurice Taillandier,M,France,FRA,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",No medal
234957,Jean Taillefer,M,France,FRA,1900,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",No medal
234958,Jean Taillefer,M,France,FRA,1900,Summer,Paris,Fencing,"Fencing Men's epee, Individual",No medal
234959,Karl Taillepierre,M,France,FRA,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,No medal
234960,Daniel Taillon,M,Canada,CAN,1976,Summer,Montreal,Athletics,Athletics Men's 110 metres Hurdles,No medal
234961,Jacinthe Taillon,F,Canada,CAN,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
234962,Narihito Taima,M,Japan,JPN,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,No medal
234963,Tymur Taimazov,M,Unified Team,EUN,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight I,Silver
234964,Tymur Taimazov,M,Ukraine,UKR,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight II,Gold
234965,Kaspar Taimsoo,M,Estonia,EST,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,No medal
234966,Kaspar Taimsoo,M,Estonia,EST,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,No medal
234967,Kaspar Taimsoo,M,Estonia,EST,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Bronze
234968,Georges Tainturier,M,France,FRA,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",Gold
234969,Georges Tainturier,M,France,FRA,1932,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Gold
234970,Armas Taipale,M,Finland,FIN,1912,Summer,Stockholm,Athletics,Athletics Men's Discus Throw,Gold
234971,Armas Taipale,M,Finland,FIN,1912,Summer,Stockholm,Athletics,"Athletics Men's Discus Throw, Both Hands",Gold
234972,Armas Taipale,M,Finland,FIN,1920,Summer,Antwerpen,Athletics,Athletics Men's Shot Put,No medal
234973,Armas Taipale,M,Finland,FIN,1920,Summer,Antwerpen,Athletics,Athletics Men's Discus Throw,Silver
234974,Armas Taipale,M,Finland,FIN,1924,Summer,Paris,Athletics,Athletics Men's Discus Throw,No medal
234980,Ilmari Taipale,M,Finland,FIN,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",No medal
234981,Ilmari Taipale,M,Finland,FIN,1956,Summer,Melbourne,Athletics,"Athletics Men's 5,000 metres",No medal
234982,Ilmari Taipale,M,Finland,FIN,1956,Summer,Melbourne,Athletics,"Athletics Men's 10,000 metres",No medal
234983,Jorma Taipale,M,Finland,FIN,1976,Summer,Montreal,Boxing,Boxing Men's Middleweight,No medal
234987,Choji Taira,M,Japan,JPN,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Lightweight,No medal
234988,Choji Taira,M,Japan,JPN,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Lightweight,No medal
234989,Robert Tait,M,New Zealand,NZL,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
234990,Robert Tait,M,New Zealand,NZL,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
234991,Robert Tait,M,New Zealand,NZL,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold
234992,Robert Tait,M,New Zealand,NZL,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
234993,Robert Tait,M,New Zealand,NZL,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
234994,Robert Tait,M,New Zealand,NZL,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal
234995,Robert Tait,M,New Zealand,NZL,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
234996,Robert Tait,M,New Zealand,NZL,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal
234997,Cecilia Villacorta,F,Peru,PER,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,No medal
234998,Cecilia Villacorta,F,Peru,PER,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,No medal
234999,Cecilia Villacorta,F,Peru,PER,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,Silver
235000,Thomas Tait,M,Hera-1,GBR,1908,Summer,London,Sailing,Sailing Mixed 12 metres,Gold
235001,Gregor Tait,M,Great Britain,GBR,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Backstroke,No medal
235002,Gregor Tait,M,Great Britain,GBR,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Backstroke,No medal
235003,Gregor Tait,M,Great Britain,GBR,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
235004,Gregor Tait,M,Great Britain,GBR,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,No medal
235005,Gregor Tait,M,Great Britain,GBR,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Backstroke,No medal
235006,John Tait,M,Canada,CAN,1908,Summer,London,Athletics,"Athletics Men's 1,500 metres",No medal
235007,John Tait,M,Canada,CAN,1908,Summer,London,Athletics,Athletics Men's 5 mile,No medal
235008,John Tait,M,Canada,CAN,1908,Summer,London,Athletics,Athletics Men's Marathon,No medal
235009,John Tait,M,Canada,CAN,1912,Summer,Stockholm,Athletics,Athletics Men's 800 metres,No medal
235010,John Tait,M,Canada,CAN,1912,Summer,Stockholm,Athletics,"Athletics Men's 1,500 metres",No medal
235011,John Tait,M,Canada,CAN,1912,Summer,Stockholm,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
235012,Robin Tait,M,New Zealand,NZL,1968,Summer,Mexico City,Athletics,Athletics Men's Discus Throw,No medal
235013,Robin Tait,M,New Zealand,NZL,1972,Summer,Munich,Athletics,Athletics Men's Discus Throw,No medal
235014,Simon Tait,M,Great Britain,GBR,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal
235016,Ricardo Taitano,M,Guam,GUM,1988,Summer,Seoul,Athletics,Athletics Men's Marathon,No medal
235017,John Taitt,M,Great Britain,GBR,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,No medal
235018,Jorma Taitto,M,Finland,FIN,1956,Summer,Melbourne,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
